,year,country,word,frequency,count,freq_prop_headlines,word_len,freq_rank,hfreq_rank,word_type
31985,2010,UK,fire,12.0,1504,0.007978723404255319,4,527.0,527.0,NOUN
31986,2011,UK,fire,14.0,2397,0.005840634125990822,4,527.0,527.0,NOUN
31987,2012,UK,fire,30.0,3971,0.007554772097708386,4,527.0,527.0,NOUN
31988,2013,UK,fire,33.0,5869,0.005622763673538933,4,527.0,527.0,NOUN
31989,2014,UK,fire,35.0,6977,0.005016482728966604,4,527.0,527.0,NOUN
31990,2015,UK,fire,60.0,8477,0.0070779756989501,4,527.0,527.0,NOUN
31991,2016,UK,fire,77.0,11237,0.006852362730266085,4,527.0,527.0,NOUN
31992,2017,UK,fire,90.0,12426,0.007242877836793819,4,527.0,527.0,NOUN
31993,2018,UK,fire,96.0,12793,0.007504103806769327,4,527.0,527.0,NOUN
31994,2019,UK,fire,109.0,15504,0.007030443756449949,4,527.0,527.0,NOUN
31995,2020,UK,fire,137.0,15622,0.008769683779285622,4,527.0,527.0,NOUN
31996,2021,UK,fire,76.0,10539,0.007211310371002941,4,527.0,527.0,NOUN
39902,2005,UK,suffer,0.0,15,0.0,6,528.0,528.0,VERB
39903,2006,UK,suffer,0.0,32,0.0,6,528.0,528.0,VERB
39904,2007,UK,suffer,0.0,143,0.0,6,528.0,528.0,VERB
39905,2008,UK,suffer,0.0,628,0.0,6,528.0,528.0,VERB
39906,2009,UK,suffer,3.0,1152,0.0026041666666666665,6,528.0,528.0,VERB
39907,2010,UK,suffer,8.0,1504,0.005319148936170213,6,528.0,528.0,VERB
39908,2011,UK,suffer,3.0,2397,0.0012515644555694619,6,528.0,528.0,VERB
39909,2012,UK,suffer,14.0,3971,0.0035255603122639136,6,528.0,528.0,VERB
39910,2013,UK,suffer,25.0,5869,0.004259669449650707,6,528.0,528.0,VERB
39911,2014,UK,suffer,31.0,6977,0.004443170417084707,6,528.0,528.0,VERB
39912,2015,UK,suffer,58.0,8477,0.006842043175651764,6,528.0,528.0,VERB
39913,2016,UK,suffer,88.0,11237,0.007831271691732668,6,528.0,528.0,VERB
39914,2017,UK,suffer,80.0,12426,0.006438113632705618,6,528.0,528.0,VERB
39915,2018,UK,suffer,68.0,12793,0.005315406863128274,6,528.0,528.0,VERB
39916,2019,UK,suffer,95.0,15504,0.006127450980392157,6,528.0,528.0,VERB
39917,2020,UK,suffer,101.0,15622,0.006465241326334656,6,528.0,528.0,VERB
39918,2021,UK,suffer,50.0,10539,0.004744283138817725,6,528.0,528.0,VERB
30484,2005,UK,crime,0.0,15,0.0,5,530.0,530.0,NOUN
30485,2006,UK,crime,0.0,32,0.0,5,530.0,530.0,NOUN
30486,2007,UK,crime,2.0,143,0.013986013986013986,5,530.0,530.0,NOUN
30487,2008,UK,crime,0.0,628,0.0,5,530.0,530.0,NOUN
30488,2009,UK,crime,1.0,1152,0.0008680555555555555,5,530.0,530.0,NOUN
30489,2010,UK,crime,4.0,1504,0.0026595744680851063,5,530.0,530.0,NOUN
30490,2011,UK,crime,2.0,2397,0.0008343763037129745,5,530.0,530.0,NOUN
30491,2012,UK,crime,4.0,3971,0.001007302946361118,5,530.0,530.0,NOUN
30492,2013,UK,crime,12.0,5869,0.0020446413358323396,5,530.0,530.0,NOUN
30493,2014,UK,crime,17.0,6977,0.0024365773254980652,5,530.0,530.0,NOUN
30494,2015,UK,crime,17.0,8477,0.0020054264480358617,5,530.0,530.0,NOUN
30495,2016,UK,crime,30.0,11237,0.0026697517130906826,5,530.0,530.0,NOUN
30496,2017,UK,crime,31.0,12426,0.002494769032673427,5,530.0,530.0,NOUN
30497,2018,UK,crime,25.0,12793,0.001954193699679512,5,530.0,530.0,NOUN
30498,2019,UK,crime,23.0,15504,0.0014834881320949433,5,530.0,530.0,NOUN
30499,2020,UK,crime,34.0,15622,0.0021764178722314684,5,530.0,530.0,NOUN
30500,2021,UK,crime,25.0,10539,0.0023721415694088624,5,530.0,530.0,NOUN
33459,2005,UK,hunt,0.0,15,0.0,4,531.0,531.0,VERB
33460,2006,UK,hunt,0.0,32,0.0,4,531.0,531.0,VERB
33461,2007,UK,hunt,0.0,143,0.0,4,531.0,531.0,VERB
33462,2008,UK,hunt,2.0,628,0.0031847133757961785,4,531.0,531.0,VERB
33463,2009,UK,hunt,3.0,1152,0.0026041666666666665,4,531.0,531.0,VERB
33464,2010,UK,hunt,4.0,1504,0.0026595744680851063,4,531.0,531.0,VERB
33465,2011,UK,hunt,3.0,2397,0.0012515644555694619,4,531.0,531.0,VERB
33466,2012,UK,hunt,7.0,3971,0.0017627801561319568,4,531.0,531.0,VERB
33467,2013,UK,hunt,15.0,5869,0.0025558016697904244,4,531.0,531.0,VERB
33468,2014,UK,hunt,20.0,6977,0.0028665615594094885,4,531.0,531.0,VERB
33469,2015,UK,hunt,43.0,8477,0.005072549250914238,4,531.0,531.0,VERB
33470,2016,UK,hunt,18.0,11237,0.0016018510278544096,4,531.0,531.0,VERB
33471,2017,UK,hunt,27.0,12426,0.0021728633510381457,4,531.0,531.0,VERB
33472,2018,UK,hunt,31.0,12793,0.0024232001876025953,4,531.0,531.0,VERB
33473,2019,UK,hunt,36.0,15504,0.0023219814241486067,4,531.0,531.0,VERB
33474,2020,UK,hunt,45.0,15622,0.0028805530661887083,4,531.0,531.0,VERB
33475,2021,UK,hunt,25.0,10539,0.0023721415694088624,4,531.0,531.0,VERB
36468,2005,UK,online,1.0,15,0.06666666666666667,6,534.0,534.0,ADV
36469,2006,UK,online,0.0,32,0.0,6,534.0,534.0,ADV
36470,2007,UK,online,0.0,143,0.0,6,534.0,534.0,ADV
36471,2008,UK,online,4.0,628,0.006369426751592357,6,534.0,534.0,ADV
36472,2009,UK,online,7.0,1152,0.006076388888888889,6,534.0,534.0,ADV
36473,2010,UK,online,6.0,1504,0.003989361702127659,6,534.0,534.0,ADV
36474,2011,UK,online,6.0,2397,0.0025031289111389237,6,534.0,534.0,ADV
36475,2012,UK,online,32.0,3971,0.008058423570888944,6,534.0,534.0,ADV
36476,2013,UK,online,25.0,5869,0.004259669449650707,6,534.0,534.0,ADV
36477,2014,UK,online,44.0,6977,0.006306435430700874,6,534.0,534.0,ADV
36478,2015,UK,online,52.0,8477,0.006134245605756754,6,534.0,534.0,ADV
36479,2016,UK,online,67.0,11237,0.005962445492569191,6,534.0,534.0,ADV
36480,2017,UK,online,61.0,12426,0.004909061644938033,6,534.0,534.0,ADV
36481,2018,UK,online,60.0,12793,0.0046900648792308295,6,534.0,534.0,ADV
36482,2019,UK,online,57.0,15504,0.003676470588235294,6,534.0,534.0,ADV
36483,2020,UK,online,72.0,15622,0.004608884905901933,6,534.0,534.0,ADV
36484,2021,UK,online,37.0,10539,0.003510769522725116,6,534.0,534.0,ADV
27611,2005,UK,admit,0.0,15,0.0,5,539.0,539.0,VERB
27612,2006,UK,admit,0.0,32,0.0,5,539.0,539.0,VERB
27613,2007,UK,admit,2.0,143,0.013986013986013986,5,539.0,539.0,VERB
27614,2008,UK,admit,7.0,628,0.011146496815286623,5,539.0,539.0,VERB
27615,2009,UK,admit,12.0,1152,0.010416666666666666,5,539.0,539.0,VERB
27616,2010,UK,admit,7.0,1504,0.004654255319148936,5,539.0,539.0,VERB
27617,2011,UK,admit,33.0,2397,0.01376720901126408,5,539.0,539.0,VERB
27618,2012,UK,admit,33.0,3971,0.008310249307479225,5,539.0,539.0,VERB
27619,2013,UK,admit,57.0,5869,0.009712046345203612,5,539.0,539.0,VERB
27620,2014,UK,admit,42.0,6977,0.006019779274759925,5,539.0,539.0,VERB
27621,2015,UK,admit,74.0,8477,0.008729503362038458,5,539.0,539.0,VERB
27622,2016,UK,admit,80.0,11237,0.007119337901575154,5,539.0,539.0,VERB
27623,2017,UK,admit,82.0,12426,0.006599066473523258,5,539.0,539.0,VERB
27624,2018,UK,admit,82.0,12793,0.0064097553349488,5,539.0,539.0,VERB
27625,2019,UK,admit,84.0,15504,0.005417956656346749,5,539.0,539.0,VERB
27626,2020,UK,admit,80.0,15622,0.0051209832287799255,5,539.0,539.0,VERB
27627,2021,UK,admit,42.0,10539,0.003985197836606889,5,539.0,539.0,VERB
32660,2005,UK,gun,0.0,15,0.0,3,544.0,544.0,NOUN
32661,2006,UK,gun,0.0,32,0.0,3,544.0,544.0,NOUN
32662,2007,UK,gun,0.0,143,0.0,3,544.0,544.0,NOUN
32663,2008,UK,gun,3.0,628,0.004777070063694267,3,544.0,544.0,NOUN
32664,2009,UK,gun,6.0,1152,0.005208333333333333,3,544.0,544.0,NOUN
32665,2010,UK,gun,4.0,1504,0.0026595744680851063,3,544.0,544.0,NOUN
32666,2011,UK,gun,2.0,2397,0.0008343763037129745,3,544.0,544.0,NOUN
32667,2012,UK,gun,9.0,3971,0.002266431629312516,3,544.0,544.0,NOUN
32668,2013,UK,gun,25.0,5869,0.004259669449650707,3,544.0,544.0,NOUN
32669,2014,UK,gun,20.0,6977,0.0028665615594094885,3,544.0,544.0,NOUN
32670,2015,UK,gun,24.0,8477,0.00283119027958004,3,544.0,544.0,NOUN
32671,2016,UK,gun,25.0,11237,0.0022247930942422356,3,544.0,544.0,NOUN
32672,2017,UK,gun,37.0,12426,0.002977627555126348,3,544.0,544.0,NOUN
32673,2018,UK,gun,32.0,12793,0.002501367935589776,3,544.0,544.0,NOUN
32674,2019,UK,gun,39.0,15504,0.0025154798761609907,3,544.0,544.0,NOUN
32675,2020,UK,gun,42.0,15622,0.002688516195109461,3,544.0,544.0,NOUN
32676,2021,UK,gun,24.0,10539,0.002277255906632508,3,544.0,544.0,NOUN
37777,2005,UK,ready,0.0,15,0.0,5,545.0,545.0,ADJ
37778,2006,UK,ready,0.0,32,0.0,5,545.0,545.0,ADJ
37779,2007,UK,ready,0.0,143,0.0,5,545.0,545.0,ADJ
37780,2008,UK,ready,1.0,628,0.0015923566878980893,5,545.0,545.0,ADJ
37781,2009,UK,ready,0.0,1152,0.0,5,545.0,545.0,ADJ
37782,2010,UK,ready,3.0,1504,0.0019946808510638296,5,545.0,545.0,ADJ
37783,2011,UK,ready,9.0,2397,0.0037546933667083854,5,545.0,545.0,ADJ
37784,2012,UK,ready,26.0,3971,0.006547469151347267,5,545.0,545.0,ADJ
37785,2013,UK,ready,23.0,5869,0.0039188958936786505,5,545.0,545.0,ADJ
37786,2014,UK,ready,6.0,6977,0.0008599684678228465,5,545.0,545.0,ADJ
37787,2015,UK,ready,21.0,8477,0.002477291494632535,5,545.0,545.0,ADJ
37788,2016,UK,ready,17.0,11237,0.0015128593040847202,5,545.0,545.0,ADJ
37789,2017,UK,ready,15.0,12426,0.0012071463061323032,5,545.0,545.0,ADJ
37790,2018,UK,ready,24.0,12793,0.0018760259516923318,5,545.0,545.0,ADJ
37791,2019,UK,ready,29.0,15504,0.001870485036119711,5,545.0,545.0,ADJ
37792,2020,UK,ready,21.0,15622,0.0013442580975547304,5,545.0,545.0,ADJ
37793,2021,UK,ready,18.0,10539,0.0017079419299743809,5,545.0,545.0,ADJ
32439,2005,UK,gold,0.0,15,0.0,4,548.0,548.0,NOUN
32440,2006,UK,gold,0.0,32,0.0,4,548.0,548.0,NOUN
32441,2007,UK,gold,0.0,143,0.0,4,548.0,548.0,NOUN
32442,2008,UK,gold,2.0,628,0.0031847133757961785,4,548.0,548.0,NOUN
32443,2009,UK,gold,1.0,1152,0.0008680555555555555,4,548.0,548.0,NOUN
32444,2010,UK,gold,2.0,1504,0.0013297872340425532,4,548.0,548.0,NOUN
32445,2011,UK,gold,5.0,2397,0.0020859407592824365,4,548.0,548.0,NOUN
32446,2012,UK,gold,29.0,3971,0.007302946361118106,4,548.0,548.0,NOUN
32447,2013,UK,gold,11.0,5869,0.0018742545578463111,4,548.0,548.0,NOUN
32448,2014,UK,gold,13.0,6977,0.0018632650136161675,4,548.0,548.0,NOUN
32449,2015,UK,gold,15.0,8477,0.001769493924737525,4,548.0,548.0,NOUN
32450,2016,UK,gold,29.0,11237,0.0025807599893209934,4,548.0,548.0,NOUN
32451,2017,UK,gold,13.0,12426,0.0010461934653146628,4,548.0,548.0,NOUN
32452,2018,UK,gold,13.0,12793,0.0010161807238333463,4,548.0,548.0,NOUN
32453,2019,UK,gold,19.0,15504,0.0012254901960784314,4,548.0,548.0,NOUN
32454,2020,UK,gold,15.0,15622,0.0009601843553962361,4,548.0,548.0,NOUN
32455,2021,UK,gold,12.0,10539,0.001138627953316254,4,548.0,548.0,NOUN
36179,2005,UK,newborn,0.0,15,0.0,7,549.0,549.0,ADJ
36180,2006,UK,newborn,0.0,32,0.0,7,549.0,549.0,ADJ
36181,2007,UK,newborn,2.0,143,0.013986013986013986,7,549.0,549.0,ADJ
36182,2008,UK,newborn,1.0,628,0.0015923566878980893,7,549.0,549.0,ADJ
36183,2009,UK,newborn,1.0,1152,0.0008680555555555555,7,549.0,549.0,ADJ
36184,2010,UK,newborn,2.0,1504,0.0013297872340425532,7,549.0,549.0,ADJ
36185,2011,UK,newborn,1.0,2397,0.00041718815185648727,7,549.0,549.0,ADJ
36186,2012,UK,newborn,2.0,3971,0.000503651473180559,7,549.0,549.0,ADJ
36187,2013,UK,newborn,7.0,5869,0.001192707445902198,7,549.0,549.0,ADJ
36188,2014,UK,newborn,13.0,6977,0.0018632650136161675,7,549.0,549.0,ADJ
36189,2015,UK,newborn,16.0,8477,0.0018874601863866935,7,549.0,549.0,ADJ
36190,2016,UK,newborn,12.0,11237,0.001067900685236273,7,549.0,549.0,ADJ
36191,2017,UK,newborn,23.0,12426,0.001850957669402865,7,549.0,549.0,ADJ
36192,2018,UK,newborn,14.0,12793,0.0010943484718205269,7,549.0,549.0,ADJ
36193,2019,UK,newborn,25.0,15504,0.001612487100103199,7,549.0,549.0,ADJ
36194,2020,UK,newborn,29.0,15622,0.0018563564204327231,7,549.0,549.0,ADJ
36195,2021,UK,newborn,12.0,10539,0.001138627953316254,7,549.0,549.0,ADJ
39868,2005,UK,success,0.0,15,0.0,7,550.0,551.0,NOUN
39869,2006,UK,success,0.0,32,0.0,7,550.0,551.0,NOUN
39870,2007,UK,success,0.0,143,0.0,7,550.0,551.0,NOUN
39871,2008,UK,success,1.0,628,0.0015923566878980893,7,550.0,551.0,NOUN
39872,2009,UK,success,2.0,1152,0.001736111111111111,7,550.0,551.0,NOUN
39873,2010,UK,success,1.0,1504,0.0006648936170212766,7,550.0,551.0,NOUN
39874,2011,UK,success,2.0,2397,0.0008343763037129745,7,550.0,551.0,NOUN
39875,2012,UK,success,11.0,3971,0.002770083102493075,7,550.0,551.0,NOUN
39876,2013,UK,success,13.0,5869,0.002215028113818368,7,550.0,551.0,NOUN
39877,2014,UK,success,12.0,6977,0.001719936935645693,7,550.0,551.0,NOUN
39878,2015,UK,success,14.0,8477,0.0016515276630883566,7,550.0,551.0,NOUN
39879,2016,UK,success,15.0,11237,0.0013348758565453413,7,550.0,551.0,NOUN
39880,2017,UK,success,16.0,12426,0.0012876227265411235,7,550.0,551.0,NOUN
39881,2018,UK,success,16.0,12793,0.001250683967794888,7,550.0,551.0,NOUN
39882,2019,UK,success,23.0,15504,0.0014834881320949433,7,550.0,551.0,NOUN
39883,2020,UK,success,13.0,15622,0.000832159774676738,7,550.0,551.0,NOUN
39884,2021,UK,success,6.0,10539,0.000569313976658127,7,550.0,551.0,NOUN
39545,2005,UK,star,0.0,15,0.0,4,551.0,550.0,NOUN
39546,2006,UK,star,0.0,32,0.0,4,551.0,550.0,NOUN
39547,2007,UK,star,0.0,143,0.0,4,551.0,550.0,NOUN
39548,2008,UK,star,7.0,628,0.011146496815286623,4,551.0,550.0,NOUN
39549,2009,UK,star,18.0,1152,0.015625,4,551.0,550.0,NOUN
39550,2010,UK,star,34.0,1504,0.022606382978723406,4,551.0,550.0,NOUN
39551,2011,UK,star,40.0,2397,0.016687526074259492,4,551.0,550.0,NOUN
39552,2012,UK,star,93.0,3971,0.023419793502895997,4,551.0,550.0,NOUN
39553,2013,UK,star,142.0,5869,0.024194922474016018,4,551.0,550.0,NOUN
39554,2014,UK,star,158.0,6977,0.022645836319334957,4,551.0,550.0,NOUN
39555,2015,UK,star,184.0,8477,0.021705792143446975,4,551.0,550.0,NOUN
39556,2016,UK,star,257.0,11237,0.02287087300881018,4,551.0,550.0,NOUN
39557,2017,UK,star,287.0,12426,0.023096732657331403,4,551.0,550.0,NOUN
39558,2018,UK,star,355.0,12793,0.027749550535449075,4,551.0,550.0,NOUN
39559,2019,UK,star,348.0,15504,0.02244582043343653,4,551.0,550.0,NOUN
39560,2020,UK,star,407.0,15622,0.026053002176417872,4,551.0,550.0,NOUN
39561,2021,UK,star,202.0,10539,0.019166903880823608,4,551.0,550.0,NOUN
29855,2005,UK,child,0.0,15,0.0,5,555.0,553.0,NOUN
29856,2006,UK,child,0.0,32,0.0,5,555.0,553.0,NOUN
29857,2007,UK,child,3.0,143,0.02097902097902098,5,555.0,553.0,NOUN
29858,2008,UK,child,23.0,628,0.03662420382165605,5,555.0,553.0,NOUN
29859,2009,UK,child,25.0,1152,0.021701388888888888,5,555.0,553.0,NOUN
29860,2010,UK,child,23.0,1504,0.015292553191489361,5,555.0,553.0,NOUN
29861,2011,UK,child,35.0,2397,0.014601585314977055,5,555.0,553.0,NOUN
29862,2012,UK,child,71.0,3971,0.017879627297909845,5,555.0,553.0,NOUN
29863,2013,UK,child,104.0,5869,0.017720224910546943,5,555.0,553.0,NOUN
29864,2014,UK,child,134.0,6977,0.01920596244804357,5,555.0,553.0,NOUN
29865,2015,UK,child,146.0,8477,0.017223074200778576,5,555.0,553.0,NOUN
29866,2016,UK,child,198.0,11237,0.017620361306398505,5,555.0,553.0,NOUN
29867,2017,UK,child,219.0,12426,0.017624336069531628,5,555.0,553.0,NOUN
29868,2018,UK,child,229.0,12793,0.01790041428906433,5,555.0,553.0,NOUN
29869,2019,UK,child,297.0,15504,0.019156346749226005,5,555.0,553.0,NOUN
29870,2020,UK,child,260.0,15622,0.016643195493534758,5,555.0,553.0,NOUN
29871,2021,UK,child,134.0,10539,0.012714678812031503,5,555.0,553.0,NOUN
32677,2005,UK,hair,0.0,15,0.0,4,556.0,556.0,NOUN
32678,2006,UK,hair,0.0,32,0.0,4,556.0,556.0,NOUN
32679,2007,UK,hair,1.0,143,0.006993006993006993,4,556.0,556.0,NOUN
32680,2008,UK,hair,1.0,628,0.0015923566878980893,4,556.0,556.0,NOUN
32681,2009,UK,hair,5.0,1152,0.004340277777777778,4,556.0,556.0,NOUN
32682,2010,UK,hair,11.0,1504,0.007313829787234043,4,556.0,556.0,NOUN
32683,2011,UK,hair,3.0,2397,0.0012515644555694619,4,556.0,556.0,NOUN
32684,2012,UK,hair,33.0,3971,0.008310249307479225,4,556.0,556.0,NOUN
32685,2013,UK,hair,41.0,5869,0.006985857897427159,4,556.0,556.0,NOUN
32686,2014,UK,hair,49.0,6977,0.007023075820553246,4,556.0,556.0,NOUN
32687,2015,UK,hair,58.0,8477,0.006842043175651764,4,556.0,556.0,NOUN
32688,2016,UK,hair,104.0,11237,0.0092551392720477,4,556.0,556.0,NOUN
32689,2017,UK,hair,92.0,12426,0.00740383067761146,4,556.0,556.0,NOUN
32690,2018,UK,hair,85.0,12793,0.006644258578910342,4,556.0,556.0,NOUN
32691,2019,UK,hair,91.0,15504,0.005869453044375645,4,556.0,556.0,NOUN
32692,2020,UK,hair,111.0,15622,0.007105364229932147,4,556.0,556.0,NOUN
32693,2021,UK,hair,64.0,10539,0.006072682417686688,4,556.0,556.0,NOUN
41619,2005,UK,win,0.0,15,0.0,3,559.0,559.0,VERB
41620,2006,UK,win,0.0,32,0.0,3,559.0,559.0,VERB
41621,2007,UK,win,0.0,143,0.0,3,559.0,559.0,VERB
41622,2008,UK,win,8.0,628,0.012738853503184714,3,559.0,559.0,VERB
41623,2009,UK,win,15.0,1152,0.013020833333333334,3,559.0,559.0,VERB
41624,2010,UK,win,17.0,1504,0.011303191489361703,3,559.0,559.0,VERB
41625,2011,UK,win,22.0,2397,0.00917813934084272,3,559.0,559.0,VERB
41626,2012,UK,win,44.0,3971,0.0110803324099723,3,559.0,559.0,VERB
41627,2013,UK,win,61.0,5869,0.010393593457147726,3,559.0,559.0,VERB
41628,2014,UK,win,56.0,6977,0.008026372366346568,3,559.0,559.0,VERB
41629,2015,UK,win,68.0,8477,0.008021705792143447,3,559.0,559.0,VERB
41630,2016,UK,win,108.0,11237,0.009611106167126458,3,559.0,559.0,VERB
41631,2017,UK,win,89.0,12426,0.007162401416384999,3,559.0,559.0,VERB
41632,2018,UK,win,114.0,12793,0.008911123270538576,3,559.0,559.0,VERB
41633,2019,UK,win,174.0,15504,0.011222910216718266,3,559.0,559.0,VERB
41634,2020,UK,win,160.0,15622,0.010241966457559851,3,559.0,559.0,VERB
41635,2021,UK,win,98.0,10539,0.00929879495208274,3,559.0,559.0,VERB
29022,2005,UK,boyfriend,0.0,15,0.0,9,560.0,560.0,NOUN
29023,2006,UK,boyfriend,0.0,32,0.0,9,560.0,560.0,NOUN
29024,2007,UK,boyfriend,0.0,143,0.0,9,560.0,560.0,NOUN
29025,2008,UK,boyfriend,5.0,628,0.007961783439490446,9,560.0,560.0,NOUN
29026,2009,UK,boyfriend,11.0,1152,0.009548611111111112,9,560.0,560.0,NOUN
29027,2010,UK,boyfriend,14.0,1504,0.009308510638297872,9,560.0,560.0,NOUN
29028,2011,UK,boyfriend,20.0,2397,0.008343763037129746,9,560.0,560.0,NOUN
29029,2012,UK,boyfriend,30.0,3971,0.007554772097708386,9,560.0,560.0,NOUN
29030,2013,UK,boyfriend,56.0,5869,0.009541659567217585,9,560.0,560.0,NOUN
29031,2014,UK,boyfriend,68.0,6977,0.009746309301992261,9,560.0,560.0,NOUN
29032,2015,UK,boyfriend,89.0,8477,0.010498997286775983,9,560.0,560.0,NOUN
29033,2016,UK,boyfriend,133.0,11237,0.011835899261368693,9,560.0,560.0,NOUN
29034,2017,UK,boyfriend,131.0,12426,0.010542411073555448,9,560.0,560.0,NOUN
29035,2018,UK,boyfriend,149.0,12793,0.011646994450089893,9,560.0,560.0,NOUN
29036,2019,UK,boyfriend,158.0,15504,0.01019091847265222,9,560.0,560.0,NOUN
29037,2020,UK,boyfriend,173.0,15622,0.01107412623223659,9,560.0,560.0,NOUN
29038,2021,UK,boyfriend,80.0,10539,0.007590853022108359,9,560.0,560.0,NOUN
32116,2005,UK,force,0.0,15,0.0,5,561.0,562.0,NOUN
32117,2006,UK,force,0.0,32,0.0,5,561.0,562.0,NOUN
32118,2007,UK,force,2.0,143,0.013986013986013986,5,561.0,562.0,NOUN
32119,2008,UK,force,5.0,628,0.007961783439490446,5,561.0,562.0,NOUN
32120,2009,UK,force,6.0,1152,0.005208333333333333,5,561.0,562.0,NOUN
32121,2010,UK,force,10.0,1504,0.006648936170212766,5,561.0,562.0,NOUN
32122,2011,UK,force,8.0,2397,0.003337505214851898,5,561.0,562.0,NOUN
32123,2012,UK,force,16.0,3971,0.004029211785444472,5,561.0,562.0,NOUN
32124,2013,UK,force,38.0,5869,0.006474697563469075,5,561.0,562.0,NOUN
32125,2014,UK,force,56.0,6977,0.008026372366346568,5,561.0,562.0,NOUN
32126,2015,UK,force,74.0,8477,0.008729503362038458,5,561.0,562.0,NOUN
32127,2016,UK,force,87.0,11237,0.007742279967962979,5,561.0,562.0,NOUN
32128,2017,UK,force,103.0,12426,0.008289071302108483,5,561.0,562.0,NOUN
32129,2018,UK,force,81.0,12793,0.0063315875869616196,5,561.0,562.0,NOUN
32130,2019,UK,force,122.0,15504,0.007868937048503612,5,561.0,562.0,NOUN
32131,2020,UK,force,115.0,15622,0.007361413391371144,5,561.0,562.0,NOUN
32132,2021,UK,force,57.0,10539,0.005408482778252206,5,561.0,562.0,NOUN
30620,2005,UK,daughter,1.0,15,0.06666666666666667,8,562.0,561.0,NOUN
30621,2006,UK,daughter,1.0,32,0.03125,8,562.0,561.0,NOUN
30622,2007,UK,daughter,10.0,143,0.06993006993006994,8,562.0,561.0,NOUN
30623,2008,UK,daughter,15.0,628,0.02388535031847134,8,562.0,561.0,NOUN
30624,2009,UK,daughter,26.0,1152,0.022569444444444444,8,562.0,561.0,NOUN
30625,2010,UK,daughter,23.0,1504,0.015292553191489361,8,562.0,561.0,NOUN
30626,2011,UK,daughter,33.0,2397,0.01376720901126408,8,562.0,561.0,NOUN
30627,2012,UK,daughter,64.0,3971,0.016116847141777888,8,562.0,561.0,NOUN
30628,2013,UK,daughter,111.0,5869,0.018912932356449138,8,562.0,561.0,NOUN
30629,2014,UK,daughter,108.0,6977,0.015479432420811236,8,562.0,561.0,NOUN
30630,2015,UK,daughter,137.0,8477,0.016161377845936062,8,562.0,561.0,NOUN
30631,2016,UK,daughter,220.0,11237,0.019578179229331673,8,562.0,561.0,NOUN
30632,2017,UK,daughter,183.0,12426,0.0147271849348141,8,562.0,561.0,NOUN
30633,2018,UK,daughter,217.0,12793,0.016962401313218165,8,562.0,561.0,NOUN
30634,2019,UK,daughter,243.0,15504,0.015673374613003097,8,562.0,561.0,NOUN
30635,2020,UK,daughter,262.0,15622,0.016771220074254255,8,562.0,561.0,NOUN
30636,2021,UK,daughter,131.0,10539,0.012430021823702439,8,562.0,561.0,NOUN
35975,2005,UK,music,0.0,15,0.0,5,564.0,564.0,NOUN
35976,2006,UK,music,0.0,32,0.0,5,564.0,564.0,NOUN
35977,2007,UK,music,0.0,143,0.0,5,564.0,564.0,NOUN
35978,2008,UK,music,0.0,628,0.0,5,564.0,564.0,NOUN
35979,2009,UK,music,3.0,1152,0.0026041666666666665,5,564.0,564.0,NOUN
35980,2010,UK,music,6.0,1504,0.003989361702127659,5,564.0,564.0,NOUN
35981,2011,UK,music,17.0,2397,0.0070921985815602835,5,564.0,564.0,NOUN
35982,2012,UK,music,17.0,3971,0.004281037522034752,5,564.0,564.0,NOUN
35983,2013,UK,music,29.0,5869,0.00494121656159482,5,564.0,564.0,NOUN
35984,2014,UK,music,25.0,6977,0.0035832019492618604,5,564.0,564.0,NOUN
35985,2015,UK,music,45.0,8477,0.0053084817742125754,5,564.0,564.0,NOUN
35986,2016,UK,music,74.0,11237,0.006585387558957017,5,564.0,564.0,NOUN
35987,2017,UK,music,43.0,12426,0.0034604860775792694,5,564.0,564.0,NOUN
35988,2018,UK,music,52.0,12793,0.004064722895333385,5,564.0,564.0,NOUN
35989,2019,UK,music,57.0,15504,0.003676470588235294,5,564.0,564.0,NOUN
35990,2020,UK,music,67.0,15622,0.004288823454103188,5,564.0,564.0,NOUN
35991,2021,UK,music,34.0,10539,0.0032261125343960527,5,564.0,564.0,NOUN
37828,2005,UK,recall,0.0,15,0.0,6,566.0,566.0,VERB
37829,2006,UK,recall,0.0,32,0.0,6,566.0,566.0,VERB
37830,2007,UK,recall,0.0,143,0.0,6,566.0,566.0,VERB
37831,2008,UK,recall,0.0,628,0.0,6,566.0,566.0,VERB
37832,2009,UK,recall,0.0,1152,0.0,6,566.0,566.0,VERB
37833,2010,UK,recall,3.0,1504,0.0019946808510638296,6,566.0,566.0,VERB
37834,2011,UK,recall,0.0,2397,0.0,6,566.0,566.0,VERB
37835,2012,UK,recall,7.0,3971,0.0017627801561319568,6,566.0,566.0,VERB
37836,2013,UK,recall,8.0,5869,0.0013630942238882263,6,566.0,566.0,VERB
37837,2014,UK,recall,4.0,6977,0.0005733123118818977,6,566.0,566.0,VERB
37838,2015,UK,recall,14.0,8477,0.0016515276630883566,6,566.0,566.0,VERB
37839,2016,UK,recall,16.0,11237,0.0014238675803150307,6,566.0,566.0,VERB
37840,2017,UK,recall,17.0,12426,0.0013680991469499438,6,566.0,566.0,VERB
37841,2018,UK,recall,21.0,12793,0.0016415227077307903,6,566.0,566.0,VERB
37842,2019,UK,recall,20.0,15504,0.0012899896800825593,6,566.0,566.0,VERB
